icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,country,trajectory_id,is_spoofed,spoof_category
7800ff,CES5051,China,1730938063.0,1730938063.0,126.6818,36.969,2766.06,False,133.68,281.09,0.0,,3466.06,,False,0,Sea,7800ff_fdc6f692,0,
7800ff,CES5051,China,1730938076.0,1730938076.0,126.6626,36.972,2667.0,False,133.58,280.88,0.0,,3367.0,,False,0,Sea,7800ff_fdc6f692,0,
48c26c,RYR816U,Poland,1730592000.0,1730592000.0,18.9518,50.4732,1821.18,False,108.33,254.58,0.0,,2521.1800000000003,,False,0,Poland,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730592126.0,1730592126.0,18.7088,50.4212,3550.92,False,169.68,251.07,0.0,,4250.92,,False,0,Poland,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730592246.0,1730592246.0,18.4244,50.3595,5509.26,False,188.06,251.17,0.0,,6209.26,,False,0,Poland,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730592363.0,1730592363.0,18.1127,50.2909,6789.42,False,213.77,251.04,0.0,,7489.42,,False,0,Poland,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730592481.0,1730592481.0,17.7763,50.2171,7010.4,False,213.36,255.76,0.0,,7710.4,,False,0,Poland,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730592596.0,1730592596.0,17.4311,50.1943,7482.84,False,225.73,253.18,0.0,,8182.84,,False,0,Czechia,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730592717.0,1730592717.0,17.0547,50.1215,8351.52,False,240.22,253.19,0.0,,9051.52,,False,0,Czechia,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730592837.0,1730592837.0,16.6636,50.0446,9189.72,False,251.38,252.49,0.0,,9889.72,,False,0,Czechia,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730592952.0,1730592952.0,16.2794,49.9626,9441.18,False,245.0,251.26,0.0,,10141.18,,False,0,Czechia,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730593074.0,1730593074.0,15.8984,49.8775,10073.64,False,239.23,250.01,0.0,,10773.64,,False,0,Czechia,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730593175.0,1730593175.0,15.5777,49.8046,10828.02,False,242.84,255.02,0.0,,11528.02,,False,0,Czechia,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730593293.0,1730593293.0,15.1883,49.8256,11445.24,False,241.56,278.82,0.0,,12145.24,,False,0,Czechia,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730593426.0,1730593426.0,14.7447,49.8692,12192.0,False,241.25,278.34,0.0,,12892.0,,False,0,Czechia,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730593547.0,1730593547.0,14.3452,49.9062,12192.0,False,239.94,277.89,0.0,,12892.0,,False,0,Czechia,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730593663.0,1730593663.0,13.9633,49.9407,12192.0,False,240.31,277.63,0.0,,12892.0,,False,0,Czechia,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730593772.0,1730593772.0,13.6022,49.9711,12192.0,False,240.18,277.38,0.0,,12892.0,,False,0,Czechia,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730593901.0,1730593901.0,13.174,50.0061,12199.62,False,239.54,277.16,0.0,,12899.62,,False,0,Czechia,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730594023.0,1730594023.0,12.7706,50.0377,12192.0,False,237.82,276.83,0.0,,12892.0,,False,0,Czechia,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730594124.0,1730594124.0,12.439,50.0625,12192.0,False,235.2,276.78,0.0,,12892.0,,False,0,Czechia,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730594253.0,1730594253.0,12.0198,50.0804,12192.0,False,231.02,273.96,0.0,,12892.0,,False,0,Germany,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730594374.0,1730594374.0,11.6337,50.0956,12192.0,False,228.29,273.36,0.0,,12892.0,,False,0,Germany,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730594482.0,1730594482.0,11.2912,50.1082,12192.0,False,227.72,273.11,0.0,,12892.0,,False,0,Germany,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730594612.0,1730594612.0,10.8805,50.1221,12192.0,False,225.12,273.01,0.0,,12892.0,,False,0,Germany,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730594721.0,1730594721.0,10.5396,50.1325,12192.0,False,224.0,272.5,0.0,,12892.0,,False,0,Germany,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730594845.0,1730594845.0,10.1638,50.16,11719.56,False,212.56,285.58,0.0,,12419.56,,False,0,Germany,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730594974.0,1730594974.0,9.7908,50.2275,11582.4,False,221.18,285.65,0.0,,12282.4,,False,0,Germany,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730595099.0,1730595099.0,9.4175,50.2879,11582.4,False,222.09,282.17,0.0,,12282.4,,False,0,Germany,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730595214.0,1730595214.0,9.0681,50.3382,11460.48,False,223.14,282.79,0.0,,12160.48,,False,0,Germany,48c26c_c0de66d8,0,
48c26c,RYR816U,Poland,1730595333.0,1730595333.0,8.7052,50.3893,10759.44,False,221.58,282.2,0.0,,11459.44,,False,0,Germany,48c26c_c0de66d8,0,
008080,LNK658U,South Africa,1731542400.0,1731542400.0,29.7745,-24.9616,7802.88,False,199.33,241.65,0.0,,8502.880000000001,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731542535.0,1731542535.0,29.5368,-25.0779,8420.1,False,208.99,241.79,0.0,,9120.1,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731542656.0,1731542656.0,29.3143,-25.1862,9189.72,False,211.04,241.94,0.0,,9889.72,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731542772.0,1731542772.0,29.0958,-25.292,9753.6,False,217.94,241.98,0.0,,10453.6,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731542881.0,1731542881.0,28.8838,-25.3943,10104.12,False,228.29,242.05,0.0,,10804.12,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731543010.0,1731543010.0,28.6397,-25.5503,10546.08,False,237.99,226.58,0.0,,11246.08,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731543133.0,1731543133.0,28.4286,-25.7307,10972.8,False,238.01,226.75,0.0,,11672.8,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731543234.0,1731543234.0,28.2544,-25.8789,10972.8,False,240.2,226.74,0.0,,11672.8,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731543363.0,1731543363.0,28.031,-26.0682,10972.8,False,235.86,226.94,0.0,,11672.8,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731543483.0,1731543483.0,27.8237,-26.243,10972.8,False,235.86,226.94,0.0,,11672.8,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731543591.0,1731543591.0,27.6369,-26.3998,10972.8,False,234.78,227.04,0.0,,11672.8,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731543721.0,1731543721.0,27.4236,-26.5938,10972.8,False,228.49,223.91,0.0,,11672.8,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731543830.0,1731543830.0,27.2507,-26.7549,10972.8,False,229.57,224.0,0.0,,11672.8,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731543955.0,1731543955.0,27.053,-26.9384,10972.8,False,229.57,224.0,0.0,,11672.8,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731544083.0,1731544083.0,26.8448,-27.1277,10972.8,False,229.54,224.73,0.0,,11672.8,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731544207.0,1731544207.0,26.6448,-27.3083,10972.8,False,228.81,224.73,0.0,,11672.8,,False,0,South Africa,008080_1fb53b60,0,
008080,LNK658U,South Africa,1731544282.0,1731544282.0,26.524,-27.4169,10972.8,False,228.45,224.82,0.0,,11672.8,,False,0,South Africa,008080_1fb53b60,0,
407e46,EXS62VC,United Kingdom,1732579200.0,1732579200.0,-3.5974,53.5031,8382.0,False,171.93,286.16,0.0,,9082.0,,False,0,Sea,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732579315.0,1732579315.0,-3.8922,53.5487,8602.98,False,173.01,278.03,0.0,,9302.98,,False,0,Sea,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732579436.0,1732579436.0,-4.2102,53.5767,9189.72,False,181.88,278.13,0.0,,9889.72,,False,0,Sea,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732579556.0,1732579556.0,-4.5459,53.605,9669.78,False,190.11,277.93,0.0,,10369.78,,False,0,Sea,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732579672.0,1732579672.0,-4.8809,53.6323,10012.68,False,198.33,277.75,0.0,,10712.68,,False,0,Sea,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732579794.0,1732579794.0,-5.2427,53.6608,10058.4,False,196.53,277.22,0.0,,10758.4,,False,0,Sea,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732579895.0,1732579895.0,-5.5354,53.6466,10058.4,False,196.39,238.93,0.0,,10758.4,,False,0,Sea,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732580013.0,1732580013.0,-5.7816,53.4975,10058.4,False,199.54,222.49,0.0,,10758.4,,False,0,Sea,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732580146.0,1732580146.0,-6.0452,53.3249,10058.4,False,195.55,222.33,0.0,,10758.4,,False,0,Sea,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732580267.0,1732580267.0,-6.2839,53.1665,10058.4,False,200.37,221.88,0.0,,10758.4,,False,0,Ireland,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732580383.0,1732580383.0,-6.5164,53.0108,10058.4,False,198.92,221.86,0.0,,10758.4,,False,0,Ireland,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732580492.0,1732580492.0,-6.7256,52.8697,10058.4,False,190.2,221.71,0.0,,10758.4,,False,0,Ireland,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732580621.0,1732580621.0,-6.9648,52.7061,10058.4,False,190.58,221.61,0.0,,10758.4,,False,0,Ireland,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732580743.0,1732580743.0,-7.1892,52.5513,10058.4,False,188.11,221.23,0.0,,10758.4,,False,0,Ireland,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732580844.0,1732580844.0,-7.3727,52.4236,10058.4,False,188.94,220.8,0.0,,10758.4,,False,0,Ireland,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732580973.0,1732580973.0,-7.6083,52.2583,10058.4,False,187.49,220.77,0.0,,10758.4,,False,0,Ireland,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732581093.0,1732581093.0,-7.8252,52.1044,10058.4,False,190.39,220.84,0.0,,10758.4,,False,0,Ireland,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732581201.0,1732581201.0,-8.0217,51.9638,10058.4,False,193.68,220.8,0.0,,10758.4,,False,0,Ireland,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732581331.0,1732581331.0,-8.2602,51.7915,10058.4,False,193.07,220.35,0.0,,10758.4,,False,0,Ireland,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732581440.0,1732581440.0,-8.457,51.648,10058.4,False,194.97,220.08,0.0,,10758.4,,False,0,Sea,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732581564.0,1732581564.0,-8.6841,51.4808,10058.4,False,198.99,220.07,0.0,,10758.4,,False,0,Sea,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732581693.0,1732581693.0,-8.9136,51.3103,10363.2,False,190.29,219.85,0.0,,11063.2,,False,0,Sea,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732581817.0,1732581817.0,-9.1311,51.1468,10363.2,False,192.14,219.79,0.0,,11063.2,,False,0,Sea,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732581932.0,1732581932.0,-9.3327,50.9939,10363.2,False,193.65,219.61,0.0,,11063.2,,False,0,Sea,407e46_601c2970,0,
407e46,EXS62VC,United Kingdom,1732582051.0,1732582051.0,-9.5425,50.8334,10370.82,False,195.5,219.55,0.0,,11070.82,,False,0,Sea,407e46_601c2970,0,
0a0079,DAH2046,Algeria,1731628800.0,1731628800.0,4.2361,40.0013,10972.8,False,192.52,10.47,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731628906.0,1731628906.0,4.2798,40.1812,10972.8,False,190.59,10.73,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731629031.0,1731629031.0,4.3312,40.3919,10972.8,False,191.0,10.55,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731629136.0,1731629136.0,4.3749,40.5699,10972.8,False,191.6,10.68,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731629267.0,1731629267.0,4.4292,40.7897,10972.8,False,192.71,10.77,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731629383.0,1731629383.0,4.4791,40.9899,10972.8,False,194.83,10.81,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731629502.0,1731629502.0,4.5427,41.192,10972.8,False,197.63,26.1,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731629608.0,1731629608.0,4.6531,41.3605,10972.8,False,197.17,26.5,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731629734.0,1731629734.0,4.7845,41.5598,10972.8,False,195.79,26.36,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731629846.0,1731629846.0,4.9015,41.7358,10972.8,False,196.02,26.5,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731629969.0,1731629969.0,5.0312,41.93,10972.8,False,196.71,26.57,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731630087.0,1731630087.0,5.1573,42.1171,10972.8,False,196.94,26.7,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731630208.0,1731630208.0,5.2871,42.309,10972.8,False,197.63,26.77,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731630327.0,1731630327.0,5.4158,42.4975,10972.8,False,198.32,26.83,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731630443.0,1731630443.0,5.5427,42.6823,10972.8,False,199.01,26.9,0.0,,11672.8,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731630558.0,1731630558.0,5.6697,42.8657,10492.74,False,200.39,27.03,0.0,,11192.74,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731630664.0,1731630664.0,5.7871,43.0343,10363.2,False,198.56,27.3,0.0,,11063.2,,False,0,Sea,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731630790.0,1731630790.0,5.9283,43.2349,10363.2,False,198.56,27.3,0.0,,11063.2,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731630910.0,1731630910.0,6.0612,43.4236,10363.2,False,198.79,27.1,0.0,,11063.2,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731631027.0,1731631027.0,6.1721,43.6132,10363.2,False,197.92,20.22,0.0,,11063.2,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731631145.0,1731631145.0,6.273,43.8105,10363.2,False,198.76,20.45,0.0,,11063.2,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731631260.0,1731631260.0,6.3739,44.0061,10363.2,False,199.9,20.49,0.0,,11063.2,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731631381.0,1731631381.0,6.4794,44.2095,10363.2,False,200.56,20.57,0.0,,11063.2,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731631501.0,1731631501.0,6.5859,44.4127,10073.64,False,202.07,20.88,0.0,,10773.64,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731631616.0,1731631616.0,6.6897,44.6104,9517.38,False,205.44,20.52,0.0,,10217.38,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731631738.0,1731631738.0,6.7879,44.8248,9144.0,False,208.09,2.83,0.0,,9844.0,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731631838.0,1731631838.0,6.7769,45.0101,8168.64,False,202.44,357.09,0.0,,8868.64,,False,0,Italy,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731631957.0,1731631957.0,6.7623,45.2155,7018.02,False,186.54,354.62,0.0,,7718.02,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731632090.0,1731632090.0,6.7098,45.4371,6362.7,False,195.54,350.61,0.0,,7062.7,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731632212.0,1731632212.0,6.6593,45.6498,6065.52,False,186.91,350.17,0.0,,6765.52,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731632328.0,1731632328.0,6.6139,45.8395,5471.16,False,183.1,350.46,0.0,,6171.16,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731632437.0,1731632437.0,6.5087,45.9903,4869.18,False,185.97,289.39,0.0,,5569.18,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731632566.0,1731632566.0,6.2282,46.0623,3512.82,False,175.76,290.03,0.0,,4212.82,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731632688.0,1731632688.0,6.0034,46.0265,2796.54,False,155.69,225.27,0.0,,3496.54,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731632789.0,1731632789.0,5.8493,45.9514,2331.72,False,135.18,285.68,0.0,,3031.72,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731632918.0,1731632918.0,5.8465,46.0589,1836.42,False,96.06,46.3,0.0,,2536.42,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731633038.0,1731633038.0,5.9499,46.1296,1226.82,False,93.13,45.45,0.0,,1926.82,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731633145.0,1731633145.0,6.0368,46.189,708.66,False,78.21,45.27,0.0,,1408.6599999999999,,False,0,France,0a0079_cd65a49f,0,
0a0079,DAH2046,Algeria,1731633225.0,1731633225.0,6.0927,46.227,381.0,False,74.57,45.28,0.0,,1081.0,,False,0,France,0a0079_cd65a49f,0,
0ac3d8,HK5287G,Colombia,1730419200.0,1730419200.0,-74.0119,4.9535,3154.68,False,58.32,228.58,0.0,,3854.68,,False,0,Colombia,0ac3d8_90c79fff,0,
0ac3d8,HK5287G,Colombia,1730419304.0,1730419304.0,-74.0526,4.9229,3078.48,False,54.69,221.19,0.0,,3778.48,,False,0,Colombia,0ac3d8_90c79fff,0,
0ac3d8,HK5287G,Colombia,1730419437.0,1730419437.0,-74.0623,4.868,2979.42,False,60.56,173.66,0.0,,3679.42,,False,0,Colombia,0ac3d8_90c79fff,0,
0ac3d8,HK5287G,Colombia,1730419557.0,1730419557.0,-74.0611,4.8004,2918.46,False,68.41,192.15,0.0,,3618.46,,False,0,Colombia,0ac3d8_90c79fff,0,
0ac3d8,HK5287G,Colombia,1730419665.0,1730419665.0,-74.1151,4.7923,2674.62,False,44.92,330.5,0.0,,3374.62,,False,0,Colombia,0ac3d8_90c79fff,0,
0ac3d8,HK5287G,Colombia,1730419747.0,1730419747.0,-74.0986,4.8188,2598.42,False,45.32,63.73,0.0,,3298.42,,False,0,Colombia,0ac3d8_90c79fff,0,
406d6f,TOM094,United Kingdom,1730678400.0,1730678400.0,-0.2869,51.1371,960.12,False,93.83,281.06,0.0,,1660.12,,False,0,United Kingdom,406d6f_ec61d064,0,
406d6f,TOM094,United Kingdom,1730678529.0,1730678529.0,-0.1939,51.2059,1539.24,False,151.8,83.19,0.0,,2239.24,,False,0,United Kingdom,406d6f_ec61d064,0,
406d6f,TOM094,United Kingdom,1730678653.0,1730678653.0,0.0876,51.1962,3002.28,False,168.06,93.69,0.0,,3702.28,,False,0,United Kingdom,406d6f_ec61d064,0,
406d6f,TOM094,United Kingdom,1730678768.0,1730678768.0,0.4049,51.183,3985.26,False,211.41,93.91,0.0,,4685.26,,False,0,United Kingdom,406d6f_ec61d064,0,
406d6f,TOM094,United Kingdom,1730678887.0,1730678887.0,0.7726,51.1553,5356.86,False,224.39,98.84,0.0,,6056.86,,False,0,United Kingdom,406d6f_ec61d064,0,
e0658f,ARG1404,Argentina,1732838400.0,1732838400.0,-61.3044,-34.5171,11582.4,False,195.03,281.87,0.0,,12282.4,,False,0,Argentina,e0658f_208f344d,1,Zero velocity
e0658f,ARG1404,Argentina,1732838515.0,1732838515.0,-61.4815,-34.4859,11582.4,False,195.14,282.02,0.0,,12282.4,,False,0,Argentina,e0658f_208f344d,1,Zero velocity
e0658f,ARG1404,Argentina,1732838616.0,1732838616.0,-61.6899,-34.4493,11582.4,False,5.0,281.94,0.0,,12282.4,,False,0,Argentina,e0658f_208f344d,1,Zero velocity
e0658f,ARG1404,Argentina,1732838741.0,1732838741.0,-61.9414,-34.404,11582.4,False,187.49,282.36,0.0,,12282.4,,False,0,Argentina,e0658f_208f344d,1,Zero velocity
e0658f,ARG1404,Argentina,1732838770.0,1732838770.0,-61.9983,-34.3937,11582.4,False,186.98,282.39,0.0,,12282.4,,False,0,Argentina,e0658f_208f344d,1,Zero velocity
44d1a1,JAF7MW,Belgium,1732060800.0,1732060800.0,-22.9381,13.3835,845.82,False,103.07,296.05,0.0,,1545.8200000000002,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732060922.0,1732060922.0,-16.8123,13.4777,1478.28,False,161.44,322.51,0.0,,2178.2799999999997,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732061055.0,1732061055.0,-16.9047,13.6046,2293.62,False,146.49,286.53,0.0,,2993.62,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732061175.0,1732061175.0,-17.0667,13.6582,3406.14,False,170.17,288.87,0.0,,4106.139999999999,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732061292.0,1732061292.0,-17.2445,13.7179,4914.9,False,171.48,289.09,0.0,,5614.9,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732061399.0,1732061399.0,-17.4087,13.7728,5943.6,False,178.47,289.01,0.0,,6643.6,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732061530.0,1732061530.0,-17.6133,13.8412,7124.7,False,181.56,288.85,0.0,,7824.7,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732061653.0,1732061653.0,-17.8152,13.9081,8023.86,False,193.43,288.77,0.0,,8723.86,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732061753.0,1732061753.0,-17.9835,13.9639,8907.78,False,190.5,288.58,0.0,,9607.78,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732061851.0,1732061851.0,-18.4698,14.2568,9349.74,False,207.59,288.79,0.0,,10049.74,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732061975.0,1732061975.0,-18.3651,14.0938,10050.78,False,209.53,288.61,0.0,,10750.78,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732062104.0,1732062104.0,-18.6106,14.1707,10942.32,False,202.54,288.67,0.0,,11642.32,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732062188.0,1732062188.0,-18.7593,14.2193,11285.22,False,204.0,288.53,0.0,,11985.22,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732062292.0,1732062292.0,-18.9456,14.2798,11582.4,False,201.6,287.37,0.0,,12282.4,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732062464.0,1732062464.0,-19.2501,14.379,11582.4,False,201.24,288.48,0.0,,12282.4,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732062597.0,1732062597.0,-19.4862,14.4554,11582.4,False,201.56,288.3,0.0,,12282.4,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732062727.0,1732062727.0,-19.7175,14.5301,11582.4,False,203.35,288.43,0.0,,12282.4,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732062839.0,1732062839.0,-19.9179,14.5944,11521.44,False,204.82,288.3,0.0,,12221.44,,False,0,Sea,44d1a1_37383d24,0,
44d1a1,JAF7MW,Belgium,1732062961.0,1732062961.0,-20.1392,14.6652,11582.4,False,205.31,288.25,0.0,,12282.4,,False,0,Sea,44d1a1_37383d24,0,
c05840,ACA885,Canada,1732924800.0,1732924800.0,6.1454,46.2634,830.58,False,86.95,44.28,0.0,,1530.58,,False,0,France,c05840_378ce1fb,0,
c05840,ACA885,Canada,1732924916.0,1732924916.0,6.2461,46.3317,1546.86,False,121.52,46.03,0.0,,2246.8599999999997,,False,0,France,c05840_378ce1fb,0,
c05840,ACA885,Canada,1732925038.0,1732925038.0,6.339,46.4576,2956.56,False,141.63,14.94,0.0,,3656.56,,False,0,Switzerland,c05840_378ce1fb,0,
c05840,ACA885,Canada,1732925139.0,1732925139.0,6.3256,46.5889,3924.3,False,166.28,340.67,0.0,,4624.3,,False,0,Switzerland,c05840_378ce1fb,0,
c05840,ACA885,Canada,1732925256.0,1732925256.0,6.2203,46.7482,5349.24,False,167.19,330.91,0.0,,6049.24,,False,0,Switzerland,c05840_378ce1fb,0,
c05840,ACA885,Canada,1732925390.0,1732925390.0,6.0705,46.9311,6286.5,False,193.28,330.5,0.0,,6986.5,,False,0,France,c05840_378ce1fb,0,
c05840,ACA885,Canada,1732925511.0,1732925511.0,6.025,47.1327,7414.26,False,193.97,0.91,0.0,,8114.26,,False,0,France,c05840_378ce1fb,0,
c05840,ACA885,Canada,1732925627.0,1732925627.0,6.0328,47.3519,7635.24,False,226.43,1.43,0.0,,8335.24,,False,0,France,c05840_378ce1fb,0,
c05840,ACA885,Canada,1732925736.0,1732925736.0,6.0418,47.5791,8199.12,False,236.29,2.12,0.0,,8899.12,,False,0,France,c05840_378ce1fb,0,
